id,name_cn,name_jp,name_en,grade,ms_number,series,subcategory,price_jp_msrp,price_jp_market,price_us_msrp,price_us_market,price_cn_msrp,price_cn_market,created_at,updated_at
657,MS-07B 老虎 Ver.O.Y.W.0079,,,MG,MS-07B,MG系列拼装模型,一年战争版,2800.0,,18.76,,140.0,,2026-01-12 06:30:54.056245,2026-01-12 06:30:54.056247
658,MS-09 大魔 Ver.O.Y.W.0079,,,MG,MS-09,MG系列拼装模型,一年战争版,4000.0,,26.8,,200.0,,2026-01-12 06:30:54.056826,2026-01-12 06:30:54.056828
659,MS-14S 指挥官型勇士[夏亚·阿兹纳布尔专用机] Ver.O.Y.W.0079,,,MG,MS-14S,MG系列拼装模型,一年战争版,,,,,,,2026-01-12 06:30:54.057399,2026-01-12 06:30:54.057401
660,万代,,,MG,,MG系列拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 06:30:54.057883,2026-01-12 06:30:54.057885
661,HGGTO,,,HGGTO,,HG 高达The Origin拼装模型,普通版,,,,,,,2026-01-12 06:35:57.109241,2026-01-12 06:35:57.109245
662,MS-06S 夏亚专用扎古II,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.119754,2026-01-12 06:35:57.119759
663,RTX-65 钢坦克初期型,,,HGGTO,RTX-65,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.120472,2026-01-12 06:35:57.120474
664,MS-06R-1A 高机动扎古II(盖亚/马修机),,,HGGTO,MS-06R,HG 高达The Origin拼装模型,普通版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.121079,2026-01-12 06:35:57.121082
665,YMS-07B-0 原型老虎(战术实证机),,,HGGTO,YMS-07B,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.121707,2026-01-12 06:35:57.121709
666,MS-06R-1A 高机动扎古II(奥尔迪加机),,,HGGTO,MS-06R,HG 高达The Origin拼装模型,普通版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.122516,2026-01-12 06:35:57.122518
667,MW-01 01式后期型 马修机,,,HGGTO,MW-01,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.123047,2026-01-12 06:35:57.123049
668,YMS-08B 大魔试作实验机,,,HGGTO,YMS-08B,HG 高达The Origin拼装模型,普通版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.123568,2026-01-12 06:35:57.123570
669,YMS-03 瓦夫,,,HGGTO,YMS-03,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.124080,2026-01-12 06:35:57.124082
670,MS-05 扎古I(丹宁/史连达机),,,HGGTO,MS-05,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.124779,2026-01-12 06:35:57.124782
671,RX-78-01[N] 局地型高达,,,HGGTO,RX-78,HG 高达The Origin拼装模型,普通版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.125438,2026-01-12 06:35:57.125441
672,RCX-76-02 钢加农初期型(铁骑兵中队机),,,HGGTO,RCX-76,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.126091,2026-01-12 06:35:57.126093
673,MS-04 布古(兰巴·拉尔机),,,HGGTO,MS-04,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.126679,2026-01-12 06:35:57.126681
674,MS-05S 夏亚专用扎古I,,,HGGTO,MS-05S,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.127229,2026-01-12 06:35:57.127231
675,RCX-76-01 钢加农 机动试验型/火力试验型,,,HGGTO,RCX-76,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.127869,2026-01-12 06:35:57.127870
676,MS-05 扎古I(夏亚·阿兹纳布尔机),,,HGGTO,MS-05,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.128434,2026-01-12 06:35:57.128436
677,MS-06 扎古II C型/C5型,,,HGGTO,MS-06,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.128984,2026-01-12 06:35:57.128986
678,RX-78-01[N] 局地型高达(北美战式样),,,HGGTO,RX-78,HG 高达The Origin拼装模型,普通版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.129523,2026-01-12 06:35:57.129525
679,MS-05 扎古I(基西莉亚部队机),,,HGGTO,MS-05,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.130043,2026-01-12 06:35:57.130045
680,MS-06CK 扎古半加农型,,,HGGTO,MS-06C,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.130561,2026-01-12 06:35:57.130563
681,YMS-11 ACT扎古(基西莉亚部队机),,,HGGTO,YMS-11,HG 高达The Origin拼装模型,普通版,1900.0,,12.73,,95.0,,2026-01-12 06:35:57.131061,2026-01-12 06:35:57.131062
682,RX-78-01[FSD] 高达FSD,,,HGGTO,RX-78,HG 高达The Origin拼装模型,普通版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.131564,2026-01-12 06:35:57.131565
683,RGM-79HC 吉姆防御特装型,,,HGGTO,RGM-79H,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.132057,2026-01-12 06:35:57.132059
684,RGM-79KC 吉姆拦截特装型,,,HGGTO,RGM-79K,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.132555,2026-01-12 06:35:57.132557
685,MS-06S 夏亚专用扎古II 红色彗星Ver.,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.133052,2026-01-12 06:35:57.133053
686,MS-06 扎古II C-6/R6型,,,HGGTO,MS-06,HG 高达The Origin拼装模型,普通版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.133595,2026-01-12 06:35:57.133596
687,RX-78-02 高达(GTO版),,,HGGTO,RX-78,HG 高达The Origin拼装模型,普通版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.134207,2026-01-12 06:35:57.134210
688,RGM-79 吉姆(肩部加农炮/导弹舱装备),,,HGGTO,RGM-79,HG 高达The Origin拼装模型,普通版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.134927,2026-01-12 06:35:57.134929
689,YMS-07A-0 原型老虎 机动实证机 沙漠色,,,HGGTO,YMS-07A,HG 高达The Origin拼装模型,网络限定版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.135497,2026-01-12 06:35:57.135499
690,机动工兵MW-01 01式后期型(兰巴机),,,HGGTO,MW-01,HG 高达The Origin拼装模型,网络限定版,,,,,,,2026-01-12 06:35:57.136022,2026-01-12 06:35:57.136023
691,YMS-07A-0 原型老虎 机动实证机 蓝色Ver.,,,HGGTO,YMS-07A,HG 高达The Origin拼装模型,网络限定版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.136531,2026-01-12 06:35:57.136532
692,MS-06RD-4 高机动试验型扎古,,,HGGTO,MS-06R,HG 高达The Origin拼装模型,网络限定版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.137051,2026-01-12 06:35:57.137053
693,RAG-79-G1 水中型高达,,,HGGTO,RAG-79,HG 高达The Origin拼装模型,网络限定版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.137596,2026-01-12 06:35:57.137598
694,MS-04 布古,,,HGGTO,MS-04,HG 高达The Origin拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.138102,2026-01-12 06:35:57.138104
695,RCX-76 钢加农初期型(出厂展示1号机),,,HGGTO,RCX-76,HG 高达The Origin拼装模型,网络限定版,1800.0,,12.06,,90.0,,2026-01-12 06:35:57.138670,2026-01-12 06:35:57.138672
696,MS-05 扎古I(黑色三连星机),,,HGGTO,MS-05,HG 高达The Origin拼装模型,网络限定版,1700.0,,11.39,,85.0,,2026-01-12 06:35:57.139188,2026-01-12 06:35:57.139190
697,RX-78-01[N] 局地战高达试验机,,,HGGTO,RX-78,HG 高达The Origin拼装模型,网络限定版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.139693,2026-01-12 06:35:57.139695
698,YMS-06K 试验型加农扎古,,,HGGTO,YMS-06K,HG 高达The Origin拼装模型,网络限定版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.140225,2026-01-12 06:35:57.140227
699,MS-11 ACT扎古,,,HGGTO,MS-11,HG 高达The Origin拼装模型,普通版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.140721,2026-01-12 06:35:57.140723
700,FA-78-2 重高达,,,HGGTO,FA-78,HG 高达The Origin拼装模型,网络限定版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.141208,2026-01-12 06:35:57.141210
701,RGM-79SC 吉姆狙击特装型,,,HGGTO,RGM-79S,HG 高达The Origin拼装模型,网络限定版,1900.0,,12.73,,95.0,,2026-01-12 06:35:57.141698,2026-01-12 06:35:57.141699
702,FA-78-2 重高达(出厂配色),,,HGGTO,FA-78,HG 高达The Origin拼装模型,网络限定版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.142183,2026-01-12 06:35:57.142185
703,RGC-80S 吉姆加农(空间突击式样),,,HGGTO,RGC-80S,HG 高达The Origin拼装模型,网络限定版,1900.0,,12.73,,95.0,,2026-01-12 06:35:57.142675,2026-01-12 06:35:57.142676
704,MS-06K 扎古加农,,,HGGTO,MS-06K,HG 高达The Origin拼装模型,网络限定版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.143158,2026-01-12 06:35:57.143160
705,MS-05S 扎古I 特殊封绘版,,,HGGTO,MS-05S,HG 高达The Origin拼装模型,网络限定版,2100.0,,14.07,,105.0,,2026-01-12 06:35:57.143675,2026-01-12 06:35:57.143677
706,RGM-79KC 吉姆拦截特装型 Fellow Booster装备,,,HGGTO,RGM-79K,HG 高达The Origin拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 06:35:57.144170,2026-01-12 06:35:57.144171
707,RGM-79SC 狙击吉姆 MISSILE LAUNCHER,,,HGGTO,RGM-79S,HG 高达The Origin拼装模型,网络限定版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.144658,2026-01-12 06:35:57.144660
708,RGM-79HC 吉姆防御特装型 E-2 光束枪装备型,,,HGGTO,RGM-79H,HG 高达The Origin拼装模型,网络限定版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.145170,2026-01-12 06:35:57.145172
709,MS-06D 沙漠扎古II,,,HGGTO,MS-06D,HG 高达The Origin拼装模型,网络限定版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.145659,2026-01-12 06:35:57.145661
710,RGM-79V 吉姆夜巡者,,,HGGTO,RGM-79V,HG 高达The Origin拼装模型,网络限定版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.146148,2026-01-12 06:35:57.146150
711,RGC-80S 吉姆加农(火箭筒装备),,,HGGTO,RGC-80S,HG 高达The Origin拼装模型,网络限定版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.146631,2026-01-12 06:35:57.146633
712,Light Liner 装备,,,HGGTO,,HG 高达The Origin拼装模型,网络限定版,1300.0,,8.71,,65.0,,2026-01-12 06:35:57.147118,2026-01-12 06:35:57.147119
713,RX-78-02 高达 出厂配色 (GTO版),,,HGGTO,RX-78,HG 高达The Origin拼装模型,网络限定版,2600.0,,17.42,,130.0,,2026-01-12 06:35:57.147611,2026-01-12 06:35:57.147613
714,MS-06D 扎古沙漠型(双天线式样),,,HGGTO,MS-06D,HG 高达The Origin拼装模型,网络限定版,2400.0,,16.08,,120.0,,2026-01-12 06:35:57.148107,2026-01-12 06:35:57.148108
715,FA-78-1 全装甲高达,,,HGGTO,FA-78,HG 高达The Origin拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 06:35:57.148594,2026-01-12 06:35:57.148595
716,RGM-79LV 吉姆夜巡者II,,,HGGTO,RGM-79L,HG 高达The Origin拼装模型,网络限定版,2600.0,,17.42,,130.0,,2026-01-12 06:35:57.149080,2026-01-12 06:35:57.149082
717,MS-06D 沙漠型扎古 粉红豹队,,,HGGTO,MS-06D,HG 高达The Origin拼装模型,网络限定版,2400.0,,16.08,,120.0,,2026-01-12 06:35:57.149792,2026-01-12 06:35:57.149795
718,RGM-79U 海防型吉姆,,,HGGTO,RGM-79U,HG 高达The Origin拼装模型,网络限定版,3200.0,,21.44,,160.0,,2026-01-12 06:35:57.150402,2026-01-12 06:35:57.150404
719,MS-06R-1A 高机动扎古II 黑色三连星 电镀版,,,HGGTO,MS-06R,HG 高达The Origin拼装模型,其他限定版,,,,,,,2026-01-12 06:35:57.150951,2026-01-12 06:35:57.150953
720,RTX-65 钢坦克 剧场限定 彩色透明版,,,HGGTO,RTX-65,HG 高达The Origin拼装模型,其他限定版,2000.0,,13.4,,100.0,,2026-01-12 06:35:57.151498,2026-01-12 06:35:57.151500
721,MS-06S 夏亚专用扎古II 会场限定 电镀版,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,,,,,,,2026-01-12 06:35:57.152031,2026-01-12 06:35:57.152033
722,MS-06R-1A 高机动扎古II 剧场限定 彩色透明版,,,HGGTO,MS-06R,HG 高达The Origin拼装模型,其他限定版,2600.0,,17.42,,130.0,,2026-01-12 06:35:57.152543,2026-01-12 06:35:57.152545
723,MS-04 布古 彩色透明版,,,HGGTO,MS-04,HG 高达The Origin拼装模型,其他限定版,1852.0,,12.41,,92.6,,2026-01-12 06:35:57.153041,2026-01-12 06:35:57.153043
724,MS-06S 夏亚专用扎古II 彩色透明版,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,1852.0,,12.41,,92.6,,2026-01-12 06:35:57.153536,2026-01-12 06:35:57.153538
725,MS-06S 夏亚专用扎古II 金属质感,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,1900.0,,12.73,,95.0,,2026-01-12 06:35:57.154022,2026-01-12 06:35:57.154024
726,MS-06S 夏亚专用扎古II 汤匙装备型  Extra Finish版,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,,,,,,,2026-01-12 06:35:57.154519,2026-01-12 06:35:57.154520
727,MS-06S 夏亚专用扎古II 伊势丹限定配色,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,2500.0,,16.75,,125.0,,2026-01-12 06:35:57.155002,2026-01-12 06:35:57.155003
728,MS-06C 扎古II C型/C-5型 剧场限定 彩色透明版,,,HGGTO,MS-06C,HG 高达The Origin拼装模型,其他限定版,2300.0,,15.41,,115.0,,2026-01-12 06:35:57.155510,2026-01-12 06:35:57.155512
729,MS-06S 夏亚专用扎古II(黑色),,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,,,,,,,2026-01-12 06:35:57.155990,2026-01-12 06:35:57.155992
730,MS-06 扎古II C-6/R6 DIY白色涂装模型,,,HGGTO,MS-06,HG 高达The Origin拼装模型,其他限定版,2200.0,,14.74,,110.0,,2026-01-12 06:35:57.156473,2026-01-12 06:35:57.156475
731,RCX-76-02 钢加农初期型(铁骑兵中队队长机) 剧场限定,,,HGGTO,RCX-76,HG 高达The Origin拼装模型,其他限定版,1944.0,,13.02,,97.2,,2026-01-12 06:35:57.156953,2026-01-12 06:35:57.156955
732,RX-78-02 高达(GTO版) 彩色透明版,,,HGGTO,RX-78,HG 高达The Origin拼装模型,其他限定版,,,,,,,2026-01-12 06:35:57.157444,2026-01-12 06:35:57.157446
733,MS-06S 夏亚专用扎古II 赤色彗星Ver. 安彦良和/机动战士高达 THE ORIGIN展 Edition,,,HGGTO,MS-06S,HG 高达The Origin拼装模型,其他限定版,4900.0,,32.83,,245.0,,2026-01-12 06:35:57.157926,2026-01-12 06:35:57.157928
734,RX-78-02 高达(GTO版) 安彦良和/机动战士高达 THE OROGIN展 Edition,,,HGGTO,RX-78,HG 高达The Origin拼装模型,其他限定版,5200.0,,34.84,,260.0,,2026-01-12 06:35:57.158404,2026-01-12 06:35:57.158405
735,高达FSD(试作型长距离光束步枪装备),,,HGGTO,,HG 高达The Origin拼装模型,其他限定版,2600.0,,17.42,,130.0,,2026-01-12 06:35:57.158878,2026-01-12 06:35:57.158880
736,万代,,,HGGTO,,HG 高达The Origin拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 06:35:57.159279,2026-01-12 06:35:57.159281
737,HGBF/BD,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达创战者,,,,,,,2026-01-12 06:58:25.583343,2026-01-12 06:58:25.583349
738,创制强袭高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,1/144系列,,,,,,,2026-01-12 06:58:25.594864,2026-01-12 06:58:25.594869
739,04 神燃焰高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2400.0,,16.08,,120.0,,2026-01-12 06:58:25.595763,2026-01-12 06:58:25.595766
740,05 高达00潜行者弧光,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2500.0,,16.75,,125.0,,2026-01-12 06:58:25.596490,2026-01-12 06:58:25.596492
741,06 冥王星九型高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2300.0,,15.41,,115.0,,2026-01-12 06:58:25.597093,2026-01-12 06:58:25.597095
742,07 堤福俄斯高达 奇美拉,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,8000.0,,53.6,,400.0,,2026-01-12 06:58:25.597657,2026-01-12 06:58:25.597659
743,08 嫣红完美强袭自由高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2300.0,,15.41,,115.0,,2026-01-12 06:58:25.598559,2026-01-12 06:58:25.598561
744,09 熊霸＆你好哈罗套装,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2900.0,,19.43,,145.0,,2026-01-12 06:58:25.599156,2026-01-12 06:58:25.599158
745,10 00量子高达指挥官 沙漠型 ​​​,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.599734,2026-01-12 06:58:25.599735
746,11 高达惊异巴巴托斯 天狼座,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG创战元宇宙,2500.0,,16.75,,125.0,,2026-01-12 06:58:25.600305,2026-01-12 06:58:25.600307
747,01 拉赫高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,EG GBM,1000.0,,6.7,,50.0,,2026-01-12 06:58:25.600859,2026-01-12 06:58:25.600861
748,02 创制强袭超银河,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,EG GBM,1100.0,,7.37,,55.0,,2026-01-12 06:58:25.601533,2026-01-12 06:58:25.601535
749,拉赫高达试作一型,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,EG GBM,1300.0,,8.71,,65.0,,2026-01-12 06:58:25.602093,2026-01-12 06:58:25.602095
750,创制强袭 超银河 [PAINTING MODEL],,,HGBF/BD,,钢普拉Build 综合拼装模型系列,EG GBM,1300.0,,8.71,,65.0,,2026-01-12 06:58:25.602643,2026-01-12 06:58:25.602644
751,03 F9之1改,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,SDCS GBM,1800.0,,12.06,,90.0,,2026-01-12 06:58:25.603179,2026-01-12 06:58:25.603180
752,虚拟化身文奈,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,FRS GBM,,,,,,,2026-01-12 06:58:25.603702,2026-01-12 06:58:25.603704
753,01 太阳神高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2300.0,,15.41,,115.0,,2026-01-12 06:58:25.604423,2026-01-12 06:58:25.604425
754,02 天堂圣枪高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.604997,2026-01-12 06:58:25.604998
755,03 完美强袭自由高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2300.0,,15.41,,115.0,,2026-01-12 06:58:25.605759,2026-01-12 06:58:25.605761
756,04 炽热高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.606404,2026-01-12 06:58:25.606406
757,05 高达00指挥官型QAN[T],,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.606967,2026-01-12 06:58:25.606969
758,06 高达巴巴托斯半人马型,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2200.0,,14.74,,110.0,,2026-01-12 06:58:25.607510,2026-01-12 06:58:25.607512
759,07 陆战型高达(城市战式样),,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,,,,,,,2026-01-12 06:58:25.608045,2026-01-12 06:58:25.608047
760,08 老虎赤红特装型,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1800.0,,12.06,,90.0,,2026-01-12 06:58:25.608672,2026-01-12 06:58:25.608674
761,09 飞翼高达天翔零式,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1700.0,,11.39,,85.0,,2026-01-12 06:58:25.609219,2026-01-12 06:58:25.609221
762,10 异端高达红色机逆,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1800.0,,12.06,,90.0,,2026-01-12 06:58:25.609762,2026-01-12 06:58:25.609764
763,001 地球三型高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1400.0,,9.38,,70.0,,2026-01-12 06:58:25.610327,2026-01-12 06:58:25.610329
764,004 高达正义骑士,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.610871,2026-01-12 06:58:25.610872
765,005 ν-吉恩高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,3100.0,,20.77,,155.0,,2026-01-12 06:58:25.611748,2026-01-12 06:58:25.611750
766,006 核心高达(G3配色)&金星二型组件,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1400.0,,9.38,,70.0,,2026-01-12 06:58:25.612649,2026-01-12 06:58:25.612651
767,008 核心高达(实战配色)＆火星四型组件,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1400.0,,9.38,,70.0,,2026-01-12 06:58:25.613426,2026-01-12 06:58:25.613428
768,009 诡异高达(神怪高达),,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2200.0,,14.74,,110.0,,2026-01-12 06:58:25.614351,2026-01-12 06:58:25.614354
769,011 艾多拉野兽,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.615208,2026-01-12 06:58:25.615210
770,013 木星五型高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.616233,2026-01-12 06:58:25.616236
771,014 机动人偶 芽依,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2400.0,,16.08,,120.0,,2026-01-12 06:58:25.617073,2026-01-12 06:58:25.617075
772,016 高达帝提姆,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1900.0,,12.73,,95.0,,2026-01-12 06:58:25.617687,2026-01-12 06:58:25.617689
773,020 高达G-ELSE,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1900.0,,12.73,,95.0,,2026-01-12 06:58:25.618367,2026-01-12 06:58:25.618369
774,021 高达GP罗刹＆罗刹天,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2800.0,,18.76,,140.0,,2026-01-12 06:58:25.618951,2026-01-12 06:58:25.618954
775,022 亚尔斯地球三型高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1500.0,,10.05,,75.0,,2026-01-12 06:58:25.619529,2026-01-12 06:58:25.619530
776,023 天王星七型高达,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,1600.0,,10.72,,80.0,,2026-01-12 06:58:25.620080,2026-01-12 06:58:25.620082
777,027 高达TRYAGE 马格南,,,HGBF/BD,,钢普拉Build 综合拼装模型系列,HG高达破坏者 对战记录,2000.0,,13.4,,100.0,,2026-01-12 06:58:25.620773,2026-01-12 06:58:25.620775
